title,BodyRightText
에코하우스민박펜션,장애인전용객실여부-없음
에코하우스민박펜션,셔틀버스 운행 여부-운행
에코하우스민박펜션,"편의시설-공용주차장,화장실,무료 WIFI,경보 및 피난시설"
에코하우스민박펜션,장애인 활동 보조 필요성-어려움
휘닉스 아일랜드 제주,소개-섭지코지 주변에 위치한 자연친화적인 해양종합리조트
휘닉스 아일랜드 제주,숙박 업종-리조트/콘도
휘닉스 아일랜드 제주,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
휘닉스 아일랜드 제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
휘닉스 아일랜드 제주,장애인 시설정보-장애인 시설정보 >
휘닉스 아일랜드 제주,장애인 활동 보조 필요성-쉬움
지미봉,소개-제주도의 푸른바다를 품고 싶을 때 가는 오름
사월의 꿩,소개-향토음식 장인이 만드는 유일무이 제주 보양식 꿩엿
사월의 꿩,"상세 정보-겨울: 09:00~17:30, 봄,여름,가을: 09:00~ 18:30"
사월의 꿩,"이용 시간-평일 : 09:00 ~ 18:30 , 주말 : 09:00 ~ 18:30"
사월의 꿩,"요금 정보-유료,프로그램별 상이"
사월의 꿩,평균 소요 시간-1시간 미만
김녕항,소개-요트를 타고 푸른 제주 바다의 물살을 가르며 달리다
김녕항,상세 정보-연중무휴
김녕항,편의시설-공용주차장
테디베어사파리 테지움,"소개-테디베어와 동물인형들을 직접만져보고,안아보고 함께 사진찍을수있는 체험형 오픈전시관"
테디베어사파리 테지움,"상세 정보-연중무휴, 09:00 ~18:30 ( 매표마감 17:40), 하절기/동절기 상이"
테디베어사파리 테지움,"이용 시간-평일 : 09:00 ~ 18:30 , 주말 : 09:00 ~ 18:30"
테디베어사파리 테지움,"요금 정보-유료,성인 12,500원, 청소년 11,500원, 어린이(24개월~초등학생)10,500원, 경로인.장애인 할인 입장."
테디베어사파리 테지움,장소 특성-실내+실외
테디베어사파리 테지움,"주요목적-포토스팟,공연/전시"
테디베어사파리 테지움,평균 소요 시간-1~2시간
테디베어사파리 테지움,경사도(난이도)-하
테디베어사파리 테지움,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설,엘리베이터"
가파초등학교 마라분교장,소개-포토존으로 인기있는 가파초등학교 마라 분교장.
레더한,소개-가죽공방으로 주문제작 판매와 교육을 진행하는 곳이다.
레더한,상세 정보-전화로 휴무일 확인 후 방문
레더한,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
레더한,요금 정보-유료
레더한,평균 소요 시간-2~3시간
환상숲곶자왈 담앙족욕,소개-담앙족욕은 제주의 천연원시림을 볼 수 있는 ‘환상숲곶자왈공원’ 내에 위치하고 있다.
환상숲곶자왈 담앙족욕,상세 정보-매주 일요일 휴무
환상숲곶자왈 담앙족욕,"이용 시간-평일 : 09:00 ~ 17:00 , 주말 : 09:00 ~ 17:00"
환상숲곶자왈 담앙족욕,요금 정보-유료
그린민박,소개-단체 숙박이 가능한 곳
그린민박,숙박 업종-펜션/민박
그린민박,등급-없음
그린민박,룸개수-17
그린민박,애완동물동반허용여부-동반불가능
그린민박,조식제공 여부-유료제공
그린민박,금연여부-전체금연
그린민박,"부대시설-식음료장,연회장,인터넷,바베큐장,세탁서비스"
그린민박,이용 시간-Checkin : ~ Checkout :
그린민박,Late체크인여부-가능
그린민박,장애인전용객실여부-없음
그린민박,셔틀버스 운행 여부-운행
그린민박,"편의시설-화장실,무료 WIFI,편의점"
그린민박,장애인 활동 보조 필요성-아주 어려움
비젠빌리지,소개-숙박을 넘어 복합 문화 공간을 제공하다
비젠빌리지,상세 정보-연중무휴
비젠빌리지,이용 시간-Checkin : ~ Checkout :
비젠빌리지,"편의시설-공용주차장,무료 WIFI"
비젠빌리지,장애인 활동 보조 필요성-아주 어려움
알프스승마장포니,소개-제주도 최고의 경치와 최대의 부지를 자랑하는 아름다운 승마장
알프스승마장포니,상세 정보-하절기 09:00~19:00 동절기 09:00~18:00 조금 늦으시는 분은 미리연락하세요.
알프스승마장포니,"이용 시간-평일 : 10:00 ~ 17:00 , 주말 : 10:00 ~ 17:00"
알프스승마장포니,"요금 정보-유료,초원코스 25,000원 낮은동산코스 35,000원"
알프스승마장포니,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
보통청춘기록실 청춘사진관,소개-자연스러운 사진을 찍을 수 있는 사진관
보통청춘기록실 청춘사진관,"상세 정보-매주 화요일 휴무, 예약 필수"
보통청춘기록실 청춘사진관,"이용 시간-평일 : 09:00 ~ 20:00 , 주말 : 09:00 ~ 20:00"
하마다 게스트하우스,소개-서귀포 한적한 바닷가 마을에 위치한 여성 전용 게스트하우스
하마다 게스트하우스,"상세 정보-1인 40,000원, 2인 50,000원 (여성 전용 기준) / 게스트하우스 內 진돗개, 풍산개 총 2마리 함께 살고있어 털 알러지가 있거나 동물에 거부감이 있다면 신중한 예약 필요"
하마다 게스트하우스,숙박 업종-게스트하우스
하마다 게스트하우스,룸개수-4
하마다 게스트하우스,조식제공 여부-무료제공
하마다 게스트하우스,금연여부-전체금연
하마다 게스트하우스,이용 시간-Checkin : 17:00 ~ Checkout : 10:00
하마다 게스트하우스,편의시설-현금결제
남수각 하늘길 벽화거리,소개-소박한 골목길에 펼쳐진 야외미술관 남수각 하늘길 벽화거리
남수각 하늘길 벽화거리,요금 정보-무료
남수각 하늘길 벽화거리,장소 특성-실외
남수각 하늘길 벽화거리,주요목적-포토스팟
사라봉,소개-붉은 노을이 온 바다를 물들이는 모습이 아름다운 사라봉
제주오렌지,소개-초콜릿공장 견학과 초콜릿만들기 체험이 가능한 제주오렌지
제주오렌지,"상세 정보-연중무휴, 10인 이상 방문시 예약필수"
제주오렌지,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
이로이로공방,"소개-제주시 동쪽에 위치한 하도리 마을 내, 프랑스자주 원데이클래스 체험을 진행하는 공방"
이로이로공방,"상세 정보-특강 진행시 휴무 / 비용: 30,000원 / 패키지 키트만 구매시 : 15,000원"
이로이로공방,"이용 시간-평일 : 11:00 ~ 17:00 , 주말 : 11:00 ~ 17:00"
이로이로공방,"요금 정보-유료,비용: 30,000원 / 패키지 키트만 구매시 : 15,000원"
이로이로공방,장소 특성-실내
이로이로공방,주요목적-체험
이로이로공방,주요목적 기타-프랑스자수 원데이클래스
이로이로공방,평균 소요 시간-2~3시간
이로이로공방,"편의시설-현금결제,카드결제,화장실"
조은동물병원,소개-조은동물병원은 서귀포시 서귀동에 위치해있다.
조은동물병원,상세 정보-매주 일요일 정기휴무 / 점심 및 휴게시간 : 12:00 ~ 13:30 / 야간/응급 진료 불가 / 사료 및 간식 판매
조은동물병원,"이용 시간-평일 : 09:30 ~ 18:30 , 주말 : 09:30 ~ 18:00"
조은동물병원,"편의시설-화장실,유도 및 안내시설,경보 및 피난시설"
제주올레 9코스,소개-드넓은 초원과 우거진 숲길을 따라 걷는 길
삼다수숲길 지질트레일,"소개-교래 삼다수마을은 2018년 제주도의 13번째 지질공원 대표명소로 지정되었다. 교래 삼다수마을에는 지질학적 가치가 높은 교래곶자왈, 교래리퇴적층, 맨틀 포획암, 돌문화공원, 산굼부리(천염기념물 제 263호) 등이 위치해있다. 이곳은 생태적 측면에서 삼나무 싶길을 중심으로 희귀식물(붓순나무, 황칠나무) 군락지가 잇으며, 다양한 생물들이 공존하고 있다"
곰씨비씨게스트하우스,소개-정겨운 개나리같은 게스트하우스
곰씨비씨게스트하우스,이용 시간-Checkin : ~ Checkout :
곰씨비씨게스트하우스,"편의시설-공용주차장,현금결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
옥돔마을,소개-서귀포 남원읍 태흥2리. 이곳에는 평일 오후 1시가 되면 태흥2리 옥돔경매장에 호루라기 소리가 들린다. 새벽에 하는 경매가 아니기 때문에 부담없이 경매를 볼 수 있다. 경매를 하고 바로 경매인에게 옥돔을 구매할 수 있어 싱싱한 제주산 옥돔을 찾는 사람들은 이곳에서 구매를 한다. 옥돔을 테마로 한 다양한 그림도 주변에 있어서 옥돔과 함께 사진을 찍어보자. 옥돔 경매장 바로 앞에는 경매장에서 구입한 옥돔으로 만든 요리를 판매하는 식당도 있다.
오래물,소개-깊은 땅속에서 솟아오르는 용천수로 물의 양이 풍부하고 수질이 좋기로 유명해 마을을 상징하는 명물
오래물,"상세 정보-입장료 : 1,000원"
오래물,"요금 정보-유료,목욕료 : 1,500원 / 도두물 수영장 : 어린이 -7,000원 , 성인 - 4,000원, 평일 단체할인 어린이 - 4,000원, 주말 단체할인 어린이 - 5,000원 (단체 : 30명 이상, 성인할인 없음)"
오래물,장소 특성-실외
오래물,주요목적-물놀이
오래물,평균 소요 시간-1~2시간
우도봉 풍경,소개-섬속의 섬 우도에 있는 우도봉의 풍경
신창~차귀해안도로,소개-붉은 낙조에 물든 해안을 볼수 있는 제주 일몰명소
신창~차귀해안도로,"편의시설-화장실,편의점,음료대,유도 및 안내시설"
무등이왓터,소개-불에 타 흔적만 남은 마을의 터
무등이왓터,편의시설-공용주차장
고내리포구,소개-소박한 고깃배의 정취를 느끼며 걷고 또 걷는 제주의 해안길 여행
고내리포구,상세 정보-연중무휴
제주올레 21코스,"소개-제주 동부의 바다, 마을, 오름을 한 번에 체험할 수 있는 코스"
서귀포천문과학문화관,소개-제주도내 최초 천문우주 관련 과학관
서귀포천문과학문화관,"상세 정보-매주 월요일, 일요일 휴관 / 사전예약제"
서귀포천문과학문화관,"이용 시간-평일 : 14:00 ~ 22:00 , 주말 : 14:00 ~ 22:00"
서귀포천문과학문화관,"요금 정보-유료,성인 2.000원, 청소년 1,000원 , 경로인.장애인 무료"
서귀포천문과학문화관,장소 특성-실내
서귀포천문과학문화관,주요목적-공연/전시
서귀포천문과학문화관,평균 소요 시간-1시간 미만
서귀포천문과학문화관,"편의시설-공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설"
진아영 할머니 집터,소개-총탄에 턱을 맞고 쓰러진 뒤 무명천으로 턱을 가린 채 후유증으로 삶을 살아가셨던 진아영 할머니
멍더랜드,소개-멍더랜드는 제주 공항 주변에 위치한 반려견 유치원이다.
멍더랜드,"상세 정보-소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종 내역 또는 1년 이내 정기 접종 내역 필수 확인 / 매주 일요일 정기휴무"
멍더랜드,"이용 시간-평일 : 08:00 ~ 19:00 , 주말 : 08:00 ~ 19:00"
멍더랜드,"편의시설-공용주차장,화장실,무료 WIFI"
켄싱턴리조트 제주 한림점,"소개-제주시 서부, 한림해안로에 위치한 50개 객실의 소형리조트"
켄싱턴리조트 제주 한림점,숙박 업종-리조트/콘도
켄싱턴리조트 제주 한림점,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
켄싱턴리조트 제주 한림점,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
켄싱턴리조트 제주 한림점,장애인 시설정보-장애인 시설정보 >
켄싱턴리조트 제주 한림점,장애인 활동 보조 필요성-어려움
별방진,소개-조선시대 제주도 동부지역 최대 기지였던 성
별방진,편의시설-유도 및 안내시설
호텔난타,소개-호텔난타는 200개가 넘는 객실을 보유한 4성급 호텔이다.
호텔난타,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
호텔난타,"편의시설-공용주차장,무료 WIFI"
사라오름,소개-노루떼가 뛰어노는 모습이 한 폭의 그림 같은 곳
하도어촌체험마을,소개-제주시 구좌읍 해맞이해안로에 위치한 풍요로운 해녀마을인 하도 어촌체험마을.
하도어촌체험마을,"상세 정보-대나무줄낚시(5~10월) : 15,000원 / 스노클링체험 (5~10월) : 20,000원 / 바릇잡이 (4~10월) : 10,000원 / 해녀물질체험 (4~10월) : 40,000원/ 원담체험(3-5월, 10-12월) : 10,000원"
하도어촌체험마을,"요금 정보-유료,홈페이지 요금 정보 확인."
하도어촌체험마을,"주요목적-체험,물놀이,기타"
하도어촌체험마을,"주요목적 기타-바릇잡이, 해녀체험, 낚시체험"
롯데호텔 브이스파,"소개-서귀포시 중문관광단지의 롯데호텔제주는 프리미엄급으로 잘 알려진 휴양시설. 이 곳 별관 1층에 위치한 브이스파는 1905년부터 명성을 이어온 스위스 프리미엄 안티에이징 브랜드 ‘발몽(Valmont)’과 딸라소 테라피의 리더, 프랑스 No.1 해양성 코스메틱 브랜드 ‘딸고(Thalgo)’를 전문으로 사용하는 고품격 스파라고 할 수 있다. 전문교육을 이수한 테라피스트의 섬세한 손길로 진행되는 다양한 프로그램과 고객 한 분만을 위한 프라이빗 서비스는 여행이나 과중한 피로에 지친 몸과 마음의 균형을 찾게 해준다."
롯데호텔 브이스파,"이용 시간-평일 : 10:00 ~ 22:00 , 주말 : 10:00 ~ 22:00"
롯데호텔 브이스파,요금 정보-유료
롯데호텔 브이스파,장소 특성-실내
사라봉공원,"소개-제주의 아침이 열리는 사라봉공원, 영주 10경 중의 하나인 사봉낙조의 장관을 볼 수 있는 곳"
송당본향당,소개-제주 민간신앙의 자취를 확인할 수 있는 송당본향당
송당본향당,"상세 정보-방문시 송당리사무소 연락 필요. (064-783-4093)/쓰레기 무단 투기 등 훼손이 심해 관리와 보존을 목적으로 출입통제/매년 1년에 4번 (음력 1,2,7,10월 13일) 제를 지내는 행사 때만 일반인 방문 허용, 그 외에 입장 불가"
송당본향당,"편의시설-공용주차장,유도 및 안내시설"
곶자왈,"소개-생태계의 보고, 제주의 허파라 불리는 수풀이 우거진 숲"
곶자왈,상세 정보-휴무관련없음
곶자왈,"편의시설-공용주차장,화장실,유도 및 안내시설"
곶자왈,기타 상세-UNESCO 세계지질공원
제주엠리조트,"소개-편백나무의 향과 편안함을 느낄 수 있으며, 다양한 부대시설로 가족/단체여행객에게 인기가 많다."
제주엠리조트,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
제주엠리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
제주엠리조트,장애인 시설정보-장애인 시설정보 >
제주엠리조트,장애인 활동 보조 필요성-쉬움
갤러리2 중선농원,소개-감귤농장을 탈바꿈한 갤러리
갤러리2 중선농원,"상세 정보-일요일, 월요일 휴관"
갤러리2 중선농원,"이용 시간-평일 : 10:00 ~ 17:00 , 주말 : 10:00 ~ 17:00"
갤러리2 중선농원,요금 정보-무료
모슬봉,소개-완만한 지형을 가진 모슬봉
제주올레 1-1코스,소개-제주도에서 우도로 느리게 걷기
중문향토오일시장,소개-소박함과 정겨움을 느낄 수 있는 장터
중문향토오일시장,"상세 정보-장날 : 매월 3일, 8일, 13일, 18일, 23일, 28일, 이용시간 09:00~17:00 *점포별 상이(탄력적 운영)"
중문향토오일시장,"이용 시간-평일 : 09:00 ~ 17:00 , 주말 : 09:00 ~ 17:00"
중문향토오일시장,"편의시설-공용주차장,화장실"
중문향토오일시장,장애인 활동 보조 필요성-아주 어려움
중문향토오일시장,기타 상세-착한가격 업소
호텔 캘리포니아 제주,소개-맛있는 조식과 쾌적하고 깨끗한 룸이 항상 마련되어있는 호텔
호텔 캘리포니아 제주,숙박 업종-호텔
호텔 캘리포니아 제주,이용 시간-Checkin : ~ Checkout :
제주술익는집,소개-30년째 고소리술의 물방울을 살피는 명인
제주술익는집,상세 정보-매주 일요일 정기휴무
제주술익는집,"이용 시간-평일 : 10:30 ~ 17:00 , 주말 : ~"
제주술익는집,취급품목-농수산
제주술익는집,취급품목 기타-고소리술 등
신신호텔 천지연,소개-제주 문화를 느낄 수 있는 서귀포에 위치한 최고의 스포츠 전지 훈련의 요람
신신호텔 천지연,"상세 정보-연중무휴, 프론트 운영 24시간"
신신호텔 천지연,숙박 업종-호텔
신신호텔 천지연,등급-4성급
신신호텔 천지연,룸개수-302
신신호텔 천지연,애완동물동반허용여부-동반불가능
신신호텔 천지연,조식제공 여부-유료제공
신신호텔 천지연,금연여부-전체금연
신신호텔 천지연,"부대시설-인터넷,비즈니스시설"
신신호텔 천지연,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
신신호텔 천지연,셔틀버스 운행 여부-운행안함
신신호텔 천지연,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
신신호텔 천지연,장애인 시설정보-장애인 시설정보 >
이편한치과,"소개-아름다운 한라산이 시원하게 펼쳐지는 멋진 환경과 깨끗한 시설 및 첨단 장비들을 갖추고 전문 진료진들과 함께 믿을 수 있고 편안한 치료를 위해 최선을 다하고 있다. 특히 투명고정, 치아미백, 심미보철치료와 같은 안모의 심미개선과 기능향상을 위한 연구에 많은 시간과 노력을 기울이고 있다. 흐르는 시냇물처럼 언제나 깨끗하고 새로운 지식을 탐구하며 수준 높은 진료를 제공하도록 노력한다."
이편한치과,"상세 정보-평일 09:00~18:00 / 수,토요일 09:00~12:30"
하도 어촌 체험 마을,소개-평생 물질한 해녀 삼춘들이 있는 곳
하도 어촌 체험 마을,"상세 정보-매주 일, 월요일 정기휴무/ 물 때에 따라 시간 변동 가능/ 전화 문의"
하도 어촌 체험 마을,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
하도 어촌 체험 마을,"요금 정보-유료,1인 4만원"
하도 어촌 체험 마을,평균 소요 시간-2~3시간
남원 위미2리 어촌계,"소개-올레 5코스에 위치한 보말, 다슬기, 청각이 가득한 바릇잡이 포인트."
남원 위미2리 어촌계,요금 정보-무료
남원 위미2리 어촌계,장소 특성-실외
남원 위미2리 어촌계,주요목적-체험
남원 위미2리 어촌계,주요목적 기타-바릇잡이
남원 위미2리 어촌계,경사도(난이도)-하
파파빌레,소개-‘파파빌레’는 드넓은 공간에 다양한 제주의 땅속 현무암의 모습을 보여주는 돌을 소재로 한 관광지다
파파빌레,상세 정보-1~2월 기상악화로 운영 중단 / 반려동물 동반 입장 가능
파파빌레,"이용 시간-평일 : 11:00 ~ 16:00 , 주말 : 11:00 ~ 16:00"
강정어촌계,"소개-보말, 다슬기, 소라뿐만 아니라 간조 시 갯벌에 나가 맨손으로 고기잡이체험을 할 수 있는 바릇잡이 포인트."
강정어촌계,요금 정보-무료
강정어촌계,장소 특성-실외
강정어촌계,주요목적-체험
강정어촌계,주요목적 기타-바릇잡이
강정어촌계,경사도(난이도)-하
관덕정,소개-국가지정 보물 제 322호로 제주에 현존하는 건물 중 가장 오래된 건물 · 제주시 삼도2동 · 보물 제322호 · 올레17코스 · 4·3 유적지
관덕정,상세 정보-연중무휴
관덕정,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
관덕정,"요금 정보-유료,성인 1,500원 / 청소년 800원 / 군인 800원 / 어린이 400원"
관덕정,"편의시설-공용주차장,화장실,유도 및 안내시설"
제주한라병원,"소개-환자의 생명과 건강을 내 몸처럼 돌본다는 뜻의 ‘이명아명’(爾命我命)을 원훈으로 삼고, 1983년 10월 개원했다. 병원 규모는 지하 2층, 지상 10층 규모의 건물 2동에 26개 진료과목을 개설하고 600 병상을 보유하고 있는 제주지역 최대 병원이다. 2011년부터 정부가 공인하는 의료기관으로, 역량있는 의료진과 첨단 의료장비를 갖추고 있으며, 중증 응급(외상)환자를 최종 진료하는 권역응급의료센터와 권역외상센터를 운영하며, 골든아워내 적절한 치료로 단 한 사람의 생명이라도 잃는 일이 없도록 노력하고 있다."
제주한라병원,상세 정보-응급의료센터 24시간 운영
제주한라병원,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : ~"
산방산유람선,"소개-세계지질공원으로 인증된 산방산,용머리 해안을 산방산 유람선에서 감상하세요."
산방산유람선,상세 정보-1항차 11:00 2항차 14:10 3항차 15:20 ※ 특별항차는 단독으로 운항하며 별도 문의
산방산유람선,"요금 정보-유료,성인 19,000원, 청소년.경로인 17,000원, 소인 9,500원, 유아 9,000원, 24개월 미만 무료, 도민 해양공원입장료 면제"
산방산유람선,"편의시설-공용주차장,편의점"
제주해양레저파크,소개-바다속 걷기! 구름속 날기! 해양레저의 파라다이스~! 조용하고 한가한 예래포구에서의 각종 해양스포츠를 즐길 수 있는 해양레저파크!
제주해양레저파크,상세 정보-하계기간내 무휴. 운영시간 09:00 ~ 18:00
제주해양레저파크,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
제주해양레저파크,"요금 정보-유료,패러세일링 54,000원 씨워킹 39,000원 제트스키 40,000원 스노쿨링 15,000원 바나나보트 15,000원 외"
제주해양레저파크,장소 특성-실외
제주해양레저파크,"주요목적-해양스포츠,체험,유아시설,물놀이"
제주해양레저파크,주요목적 기타-해양레저
제주해양레저파크,평균 소요 시간-1시간 미만
제주해양레저파크,경사도(난이도)-하
제주해양레저파크,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,경보 및 피난시설"
원앙카라반캠핑장앤야영장,소개-공기좋은 곳에 위치한 조용한 캠핑장
휴양펜션 스위스마을 Swiss Village Pension,소개-조천읍 와산리에 위치한 농촌 관광 공동체 마을
휴양펜션 스위스마을 Swiss Village Pension,이용 시간-Checkin : ~ Checkout :
휴양펜션 스위스마을 Swiss Village Pension,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
휴양펜션 스위스마을 Swiss Village Pension,장애인 활동 보조 필요성-아주 어려움
해비치컨트리클럽제주,소개-사계절 내내 라운딩이 가능한 제주의 미학이 담긴 골프 코스
해비치컨트리클럽제주,"상세 정보-예약 신청, 취소, 변경은 유선 전화로만 가능합니다."
해비치컨트리클럽제주,"이용 시간-평일 : 06:00 ~ 22:00 , 주말 : 06:00 ~ 22:00"
해비치컨트리클럽제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
탑동해변공연장,소개-제주시 탑동에 위치한 해변공연장
약천사,소개-해안을 내려다볼 수 있는 동양 최대의 법당을 자랑하는 절
약천사,"편의시설-공용주차장,화장실"
블루버블,소개-성산일출봉에서 즐기는 스쿠버 다이빙
블루버블,"이용 시간-평일 : 08:00 ~ 17:00 , 주말 : 08:00 ~ 17:00"
블루버블,요금 정보-유료
블루버블,장소 특성-실외
블루버블,평균 소요 시간-2~3시간
블루버블,경사도(난이도)-중
제주안전체험관,"소개-지상 3층, 연면적 5,376제곱미터의 규모로 누구나 쉽게 재난을 경험하고 극복하는 방법을 배울 수 있도록 다양한 안전체험 프로그램을 갖추고 있다."
제주안전체험관,"상세 정보-인터넷 사전예약 필수(당일예약 불가), 운영시간 : 화~일 09:00~18:00, 휴관일 : 매주 월, 설날·추석 연휴(단, 월요일이 공휴일인 경우에는 다음날 휴관), ※ 체험 세부운영 시간표는 홈페이지 안내 참고"
제주안전체험관,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
제주안전체험관,요금 정보-무료
제주안전체험관,장소 특성-실내
동산농원 딸기체험장,소개-제주시 한경면 저지리에 위치한 딸기체험장
동산농원 딸기체험장,"상세 정보-6월~12월까지는 밭 정비와 딸기 식재, 성장기로 휴무,12월 재오픈시 인스타그램 공지 *2023년 기준"
동산농원 딸기체험장,"이용 시간-평일 : 09:00 ~ 15:00 , 주말 : 09:00 ~ 15:00"
동산농원 딸기체험장,"요금 정보-유료,1인 15,000원"
동산농원 딸기체험장,편의시설-화장실
쌍용굴,소개-한림공원 내에 위치한 두 마리의 용이 빠져 나온 것 같다고 하여 이름 붙여진 쌍용굴
쌍용굴,"상세 정보-3~5월, 9~10월 9:00~17:30 / 6~8월 9:00~18:00 / 11~2월 9:00~16:30"
쌍용굴,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
쌍용굴,"요금 정보-유료,성인 15,000원 경로 12,000원 청소년 10,000원 어린이 9,000원"
쌍용굴,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
대정향교,소개-서귀포시 안덕면 사계리에 있는 조선시대의 향교
대정향교,상세 정보-이용시간: 10:00~18:00
대정향교,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
대정향교,"편의시설-공용주차장,화장실,유도 및 안내시설"
더럭초등학교,"소개-알록달록 조용한 애월의 작은 초등학교(구, 분교)"
더럭초등학교,상세 정보-평일 18시 이후/토요일 13시 이후/공휴일 9시 이후
더럭초등학교,"이용 시간-평일 : 18:00 ~ , 주말 : 09:00 ~"
더럭초등학교,편의시설-화장실
콴도제주,소개-위미리 감귤밭 사이 평화로운 쉼터
콴도제주,이용 시간-Checkin : 17:00 ~ Checkout : 11:00
퍼시픽 마리나 요트투어,소개-중문 앞 제주바다에서 즐기는 호화로운 요트 투어
퍼시픽 마리나 요트투어,상세 정보-퍼블릭 요트 10:00~18:40 / 제트보트 11:00~17:30
퍼시픽 마리나 요트투어,"요금 정보-유료,퍼블릭 투어 대인 60,000원 소인 40,000원 ※ 36개월 미만 무료(서류지참 시)"
퍼시픽 마리나 요트투어,장소 특성-실외
퍼시픽 마리나 요트투어,경사도(난이도)-중
퍼시픽 마리나 요트투어,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
담화헌,소개-제주 흙으로 빚는 숨쉬는 제주 옹기
담화헌,상세 정보-매주 월요일 정기휴무
담화헌,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
담화헌,"요금 정보-유료,1인 9만원"
담화헌,평균 소요 시간-1~2시간
탐나라공화국,소개-제주의 자연과 문화를 스토리텔링으로 풀어낸 테마파크
탐나라공화국,"상세 정보-네이버 방문 예약 필수/ 1년,3년 여권 발행시 기간 내 재 방문 가능./ 애완동물 동반 가능"
탐나라공화국,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
탐나라공화국,"요금 정보-유료,당일 비자(티켓) 성인 10,000 어린이 5,000원/ 1년 여권 성인 20,000원, 어린이 10,000원"
그랑블루 요트투어,소개-대포항 앞 제주바다에서 누비는 요트체험
그랑블루 요트투어,상세 정보-연중무휴/ 운항 스케줄은 문의 필수
그랑블루 요트투어,"이용 시간-평일 : 09:00 ~ 19:00 , 주말 : 09:00 ~ 19:00"
그랑블루 요트투어,"요금 정보-유료,럭셔리 요트투어 60분 기준, 대인 60,000원, 소인 40,000원 / 선셋 요트투어 60분 기준, 대인 70,000원, 소인 40,000원"
그랑블루 요트투어,"편의시설-공용주차장,화장실,무료 WIFI"
베이힐 풀앤빌라,소개-서귀포시 하예동에 위치한 빌라형 레지던스 호텔
베이힐 풀앤빌라,상세 정보-연중무휴
베이힐 풀앤빌라,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
베이힐 풀앤빌라,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,엘리베이터"
베이힐 풀앤빌라,장애인 시설정보-장애인 시설정보 >
베이힐 풀앤빌라,장애인 활동 보조 필요성-아주 어려움
5.16도로숲터널,소개-제주시와 서귀포를 잇는 낭만적인 숲터널
서귀포유람선,"소개-제주 새섬, 범섬, 외돌개, 정방폭포 서귀포시 추천관광지를 유람선에서 관광할 수 있다."
서귀포유람선,"상세 정보-배출항시간 : 11:00, 14:00, 15:20"
서귀포유람선,"이용 시간-평일 : 11:30 ~ 15:20 , 주말 : 11:30 ~ 15:20"
