title,BodyRightText
한라꽃방,"이용 시간-평일 : 09:00 ~ 21:00 , 주말 : ~"
한라꽃방,취급품목-기념품/소품
한라꽃방,"취급품목 기타-꽃다발, 웨딩부케, 야외촬영부케"
한라꽃방,택배배송여부-가능
스머프하우스,"소개-푸른바다와 산책로가 있는, 황토와 나무로 지어진 펜션"
스머프하우스,이용 시간-Checkin : ~ Checkout :
스머프하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
스머프하우스,장애인 활동 보조 필요성-아주 어려움
제주와인샵 동네,소개-내추럴 와인부터 빈티지 고급 와인까지 다양한 와인을 취급하는 곳
제주와인샵 동네,상세 정보-매달 첫째주 일요일 정기휴무
제주와인샵 동네,"이용 시간-평일 : 10:00 ~ 21:00 , 주말 : 13:00 ~ 21:00"
레몬이네 민박,소개-후포해변과 나바론하늘길 인접한 민박
레몬이네 민박,숙박 업종-펜션/민박
레몬이네 민박,등급-없음
레몬이네 민박,룸개수-7
레몬이네 민박,애완동물동반허용여부-동반불가능
레몬이네 민박,조식제공 여부-유료제공
레몬이네 민박,금연여부-흡연구역제공
레몬이네 민박,"부대시설-식음료장,세탁서비스,바베큐장"
레몬이네 민박,이용 시간-Checkin : ~ Checkout :
레몬이네 민박,Late체크인여부-가능
레몬이네 민박,장애인전용객실여부-없음
레몬이네 민박,셔틀버스 운행 여부-운행
레몬이네 민박,"편의시설-화장실,흡연구역"
레몬이네 민박,장애인 활동 보조 필요성-아주 어려움
사랑이꽃피는민박,소개-김녕마을 안쪽에 위치한 세계지질공원 지질 테마 숙소 '지오하우스'
사랑이꽃피는민박,이용 시간-Checkin : ~ Checkout :
사랑이꽃피는민박,"편의시설-공용주차장,현금결제,화장실,흡연구역"
사랑이꽃피는민박,기타 상세-지오브랜드
동촌하우스,소개-올레1코스 중간지점이자 21코스 끝지점에 위치한 펜션
동촌하우스,이용 시간-Checkin : ~ Checkout :
동촌하우스,"편의시설-화장실,무료 WIFI"
무이비엔,소개-‘매우 좋은’이라는 뜻에 걸맞은 무이비엔
무이비엔,상세 정보-연중무휴
무이비엔,이용 시간-Checkin : ~ Checkout :
무이비엔,"편의시설-공용주차장,화장실"
제주마실게스트하우스,소개-제주터미널 인근의 게스트하우스
제주마실게스트하우스,이용 시간-Checkin : ~ Checkout :
제주마실게스트하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
월라봉,소개-서귀포시 신효동에 위치한 오름
블루오션,소개-가파도 포구 인근에 위치한 펜션. 바베큐장 시설이 별도로 있음.
블루오션,이용 시간-Checkin : ~ Checkout :
블루오션,"편의시설-화장실,무료 WIFI"
물메랑,소개-수산저수지와 한라산과 바다의 아름다운 경치가 한 눈에 들어오는 펜션
물메랑,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
물메랑,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
물메랑,장애인 시설정보-장애인 시설정보 >
물메랑,장애인 활동 보조 필요성-어려움
타오하우스,소개-맛과 향을 만끽하는 핸드드립 커피체험
타오하우스,"이용 시간-평일 : 11:00 ~ 00:00 , 주말 : 11:00 ~ 00:00"
타오하우스,요금 정보-유료
타오하우스,장소 특성-실내
타오하우스,평균 소요 시간-3시간 이상
타오하우스,경사도(난이도)-하
제주의와인,소개-800종이 넘는 다양한 와인을 취급하는 와인샵
제주의와인,상세 정보-매주 일요일 정기휴무
제주의와인,"이용 시간-평일 : 12:00 ~ 20:00 , 주말 : 12:00 ~ 20:00"
꿈바당 어린이도서관,"소개-꿈바당 어린이 도서관은 원래 대통령이 제주도를 방문할 때 묵어가던 지방 공간이었다. 1984년 건립된 이후 전두환과 노태우, 김영삼 전 대통령이 총 11회에 걸쳐 이용했으며 1996년 경호시설에서 해제되면서 한때 제주도지사 관사로 사용되기도 했다. 2014년 도민 품으로 돌아온 건물은 여러 논의 끝에 2017년 꿈바당 어린이 도서관으로 새롭게 탈바꿈했다."
꿈바당 어린이도서관,"상세 정보-매주 화요일, 설·추석 연휴, 12월31일, 1월1일 휴무"
꿈바당 어린이도서관,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
꿈바당 어린이도서관,요금 정보-무료
라오체리조트,"소개-소각족이 이용하기 좋은 디럭스 객실, 친구들이나 가족이 이용하기좋은 스위트 객실, 두 가족 이상이 함께 사용할 수 있는 복층구조의 단독형 그랜드스위트로 구성되어 있는 라오체 리조트입니다."
라오체리조트,이용 시간-Checkin : ~ Checkout :
라오체리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
라오체리조트,장애인 시설정보-장애인 시설정보 >
풋감마을 소길리 농어촌체험마을,소개-옛 '올레'길이 그대로 살아 숨쉬는 마을
화북종합시장,소개-정감 넘치는 동네시장
화북종합시장,상세 정보-운영시간 점포별 상이
쥬빌리펜션,소개-올레 8코스와 9코스 지역에 위치한 따뜻한 펜션
쥬빌리펜션,이용 시간-Checkin : ~ Checkout :
쥬빌리펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
쥬빌리펜션,장애인 활동 보조 필요성-아주 어려움
애월해안누리펜션,소개-황토로 빗은 애월해안도로에 위치한 펜션
애월해안누리펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
애월해안누리펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
애월해안누리펜션,장애인 활동 보조 필요성-아주 어려움
숨비아일랜드,소개-신천리 바다가 바로 보이는 바닷가 까페&민박 숨비아일랜드
숨비아일랜드,이용 시간-Checkin : ~ Checkout :
숨비아일랜드,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
숨비아일랜드,장애인 활동 보조 필요성-아주 어려움
인추자커피앤민박,"소개-뛰어난 뷰, 항구 바로앞 위치, 큰 거실 창문으로 보이는 야간풍경"
인추자커피앤민박,숙박 업종-펜션/민박
인추자커피앤민박,등급-없음
인추자커피앤민박,룸개수-4
인추자커피앤민박,애완동물동반허용여부-동반불가능
인추자커피앤민박,조식제공 여부-없음
인추자커피앤민박,금연여부-전체금연
인추자커피앤민박,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
인추자커피앤민박,Late체크인여부-가능
인추자커피앤민박,장애인전용객실여부-없음
인추자커피앤민박,셔틀버스 운행 여부-운행안함
인추자커피앤민박,"편의시설-화장실,무료 WIFI,편의점"
카키키리,소개-규모는 작지만 알차게 기념품 쇼핑을 즐길 수 있는 월정리 소품샵
카키키리,상세 정보-매주 목요일 정기휴무
카키키리,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
아트앤제주,소개-제주 특산물 쇼핑과 공예 체험을 한번에
아트앤제주,"상세 정보-체험 09:00~17:00 (매주 토요일, 일요일 제외)"
아트앤제주,"이용 시간-평일 : 10:00 ~ 21:00 , 주말 : ~"
아트앤제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI"
제주해조대펜션,소개-시원하게 뻥 뚫린 바다 전망대에서 협재 해수욕장을 감상할 수 있는 곳
제주해조대펜션,이용 시간-Checkin : ~ Checkout :
제주해조대펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
제주해조대펜션,장애인 활동 보조 필요성-아주 어려움
부영CC관광호텔,소개-쾌적하고 편안한 삶과 휴식을 얻을 수 있는 부영관광호텔
부영CC관광호텔,이용 시간-Checkin : ~ Checkout :
부영CC관광호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
부영CC관광호텔,장애인 시설정보-장애인 시설정보 >
부영CC관광호텔,장애인 활동 보조 필요성-아주 어려움
댕댕샤워,소개-댕댕샤워는 애월읍 하귀리에 위치한 반려동물 미용실 및 유치원이다.
댕댕샤워,"상세 정보-소형견, 중형견 입장 가능 / 대향견 입장 불가"
댕댕샤워,"이용 시간-평일 : 08:00 ~ 22:00 , 주말 : 08:00 ~ 22:00"
댕댕샤워,"편의시설-공용주차장,화장실,무료 WIFI"
빌라배알로,소개-조용한 마을의 집 한 채를 통째로 빌리다
빌라배알로,상세 정보-연중무휴
빌라배알로,이용 시간-Checkin : ~ Checkout :
빌라배알로,"편의시설-공용주차장,현금결제,화장실,무료 WIFI"
빌라배알로,장애인 활동 보조 필요성-아주 어려움
로그맨하우스,소개-제주경마장쪽에 위치해 있는 로그맨하우스 펜션입니다.
로그맨하우스,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
로그맨하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
로그맨하우스,장애인 활동 보조 필요성-아주 어려움
아이존액트 볼링장,소개-GD의 감성이 담긴 엔터테이닝 볼링펍.
아이존액트 볼링장,"상세 정보-단체석, 예약가능"
아이존액트 볼링장,"이용 시간-평일 : 13:00 ~ 22:00 , 주말 : 13:00 ~ 22:00"
아이존액트 볼링장,요금 정보-유료
아이존액트 볼링장,장소 특성-실내
아이존액트 볼링장,"편의시설-무료 WIFI,공용주차장"
히든스테이,소개-성산일출봉 앞 마을 가운데에 위치한 쾌적하고 휴식이 있는 공간을 지향하는 게스트하우스
히든스테이,이용 시간-Checkin : 16:00 ~ Checkout : 10:00
엄블랑펜션,소개-지질의 특성을 체험할 수 있도록 하는 지질테마 숙소인 지오하우스 엄블랑펜션
엄블랑펜션,상세 정보-저녁 10시 이후 입실은 사전 연락바랍니다.
엄블랑펜션,이용 시간-Checkin : ~ Checkout :
엄블랑펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
엄블랑펜션,장애인 활동 보조 필요성-아주 어려움
엄블랑펜션,기타 상세-지오브랜드
아뜨네통나무펜션,소개-상쾌한 자연 속에서 느끼는 제주의 풍경 제주공항 근처 아뜨네통나무펜션
아뜨네통나무펜션,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
아뜨네통나무펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
아뜨네통나무펜션,장애인 활동 보조 필요성-아주 어려움
모물펜션,소개-포근함 그리고 쉼
모물펜션,상세 정보-연중무휴
모물펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
모물펜션,"편의시설-공용주차장,화장실,무료 WIFI"
모물펜션,장애인 활동 보조 필요성-아주 어려움
승희상회,소개-어릴 적 추억을 떠올리게 하는 작은 가게
승희상회,상세 정보-연중무휴
승희상회,"이용 시간-평일 : 07:00 ~ 22:00 , 주말 : 07:00 ~ 22:00"
폴에이리조트,"소개-서귀포의 중심에 자리잡고 있으며, 앞으로는 바다에 떠 있는 범섬과 뒤로는 한라산을 조망할 수 있고 맑은 새소리를 들으며 추억을 남길 수 있는 쾌적한 휴양리조트"
폴에이리조트,숙박 업종-리조트/콘도
폴에이리조트,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
폴에이리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
폴에이리조트,장애인 시설정보-장애인 시설정보 >
폴에이리조트,장애인 활동 보조 필요성-어려움
꿀잠자리,소개-모슬포항 내 위치한 게스트하우스
꿀잠자리,이용 시간-Checkin : ~ Checkout :
꿀잠자리,"편의시설-공용주차장,현금결제,화장실,유도 및 안내시설,경보 및 피난시설"
꿀잠자리,장애인 활동 보조 필요성-아주 어려움
꿀잠자리,기타 상세-착한가격 업소
미쓰홍당무하우스,소개-전통적 옛 돌집을 리모델링하여 시골 마을과 조화를 이룬 곳
미쓰홍당무하우스,이용 시간-Checkin : ~ Checkout :
미쓰홍당무하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
미쓰홍당무하우스,장애인 활동 보조 필요성-아주 어려움
콤마하우스,소개-표선 상업지역에 위치해 이용이 편리한 게스트하우스
콤마하우스,이용 시간-Checkin : ~ Checkout :
콤마하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
콤마하우스,장애인 활동 보조 필요성-아주 어려움
소노벨제주,소개-소노벨 제주는 제주공항에서 불과 30분 거리에 위치한 청정한 해수욕장을 갖춘 함덕에 속해있다.
소노벨제주,"상세 정보-소형견 입장 가능 / 보호자 성인 기준으로 1인당 2마리 가능 / 소형견 12kg 이하로 스위트 객실 기준 기본 1마리 또는 추가로 1마리까지 가능 / 1.5m 리드줄 제공 (입실 시 대여, 퇴실 시 반납)"
소노벨제주,숙박 업종-호텔
소노벨제주,애완동물동반허용여부-동반가능
소노벨제주,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
소노벨제주,"편의시설-공용주차장,화장실,무료 WIFI,엘리베이터,유도 및 안내시설,경보 및 피난시설"
바다스런,소개-바다에서 입기 좋은 원피스들과 액세서리가 있는 소품샵
바다스런,"상세 정보-매주 화요일, 수요일 정기휴무"
바다스런,"이용 시간-평일 : 12:00 ~ 18:00 , 주말 : 12:00 ~ 18:00"
금성포구,소개-오래된 역사를 가진 금성포구
또오크라,소개-'다시 오겠다'는 뜻의 제주어로 이름 지어진 한라산이 보이는 펜션
또오크라,이용 시간-Checkin : ~ Checkout :
또오크라,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,유도 및 안내시설"
또오크라,장애인 활동 보조 필요성-아주 어려움
올리수펜션,소개-중문관광단지 인근에 위치한 깔끔한 펜션
올리수펜션,상세 정보-22시 이후 체크인 시 사전문의 필수
올리수펜션,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
올리수펜션,Late체크인여부-가능
올리수펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
올리수펜션,장애인 활동 보조 필요성-아주 어려움
제주를여행하는히치하이커를위한안내소,소개-제주 여행정보 집합소
제주를여행하는히치하이커를위한안내소,이용 시간-Checkin : ~ Checkout :
기독교순례길 3코스,"소개-당산봉의 석양, 용수 포구의 아름다움과 함께 사명감으로 완주해내는 장거리 코스"
덕천곤충영농조합,소개-제주에 살고 있는 다양한 곤충과 파충류를 만나볼 수 있는 곳
덕천곤충영농조합,상세 정보-매주 수요일 정기휴무
덕천곤충영농조합,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
덕천곤충영농조합,요금 정보-유료
덕천곤충영농조합,장소 특성-실내
덕천곤충영농조합,평균 소요 시간-1~2시간
덕천곤충영농조합,경사도(난이도)-하
다이아몬드 호텔 제주,소개-제주시 연동에 위치해 공항과 가까운 숙소
다이아몬드 호텔 제주,숙박 업종-호텔
다이아몬드 호텔 제주,등급-2성급
다이아몬드 호텔 제주,이용 시간-Checkin : 20:00 ~ Checkout : 10:00
다이아몬드 호텔 제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
다이아몬드 호텔 제주,장애인 시설정보-장애인 시설정보 >
다이아몬드 호텔 제주,장애인 활동 보조 필요성-아주 어려움
이도씨동물의료센터,소개-이도씨동물의료센터는 서귀포시에 위치한 병원이다.
이도씨동물의료센터,상세 정보-매주 수요일 단축영업 : 09:30 ~ 13:00 / 매주 일요일 정기휴무 / 점심 및 휴게시간 : 13:00 ~ 14:30 / 야간/응급진료 불가 / 처방식 및 보조제 판매
이도씨동물의료센터,"이용 시간-평일 : 09:30 ~ 19:00 , 주말 : 09:30 ~ 17:00"
이도씨동물의료센터,"편의시설-공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,엘리베이터"
해맑은동물병원,소개-해맑은동물병원은 한라대 근처에 위치한 병원이다.
해맑은동물병원,"상세 정보-매주 일요일 정기휴무 / 점심 및 휴게시간 : 12:00 ~ 13:00 / 야간/응급 진료 가능 / 사료 및 영양제, 보조제 판매 / 강아지 및 고양이 미용 (사전예약제)"
해맑은동물병원,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 15:00"
해맑은동물병원,"편의시설-공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
놀멍쉬멍고르멍,"소개-*저희 민박형 펜션은 조용하고 청정지역 동복리에 위치하고 있으며 신축건물로 깨끗합니다 * 원룸형 9평, 2동으로되어 각동 최대4인이 숙박할수있고 * 부모님 동반하여 2동 모두사용하셔서 오붓하게 우리 가족들만 지낼수있답니다"
놀멍쉬멍고르멍,이용 시간-Checkin : ~ Checkout :
놀멍쉬멍고르멍,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
놀멍쉬멍고르멍,장애인 활동 보조 필요성-아주 어려움
눈먼고래,소개-제주다움을 간직한 곳
눈먼고래,상세 정보-연중무휴
눈먼고래,이용 시간-Checkin : ~ Checkout :
눈먼고래,"편의시설-공용주차장,화장실,무료 WIFI"
눈먼고래,장애인 활동 보조 필요성-아주 어려움
우생당,소개-1945년부터 운영하고 있는 제주시내 서점
우생당,"상세 정보-첫째, 셋째 일요일 휴무"
우생당,"이용 시간-평일 : 09:00 ~ 21:30 , 주말 : 09:00 ~ 21:30"
우생당,"편의시설-현금결제,카드결제"
우생당,장애인 활동 보조 필요성-아주 어려움
아침의 새소리펜션,소개-감귤의 발원지 남원읍의 평화로운 마을과 정원 속 에 위치한 고즈넉한 펜션
아침의 새소리펜션,이용 시간-Checkin : 16:00 ~ Checkout : 12:00
아침의 새소리펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
아침의 새소리펜션,장애인 활동 보조 필요성-아주 어려움
스테이달하,"소개-애월에 위치해 있으며 너른 잔디밭과 야외에 노천탕, 복층 구조로 만들어진 독채 펜션"
스테이달하,"상세 정보-가격: 월~금 28만 원, 금~일 30만 원"
스테이달하,숙박 업종-펜션/민박
스테이달하,부대시설-스파
스테이달하,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
스테이달하,"편의시설-현금결제,화장실"
관음사 야영장,소개-한라산 관음사야영장은 제주시 북쪽 아라동에 위치하여 제주시 도심 인근에서 캠핑을 즐길 수 있는 곳이다.
바다산책,소개-남원큰엉까지 이어지는 해안절벽산책로가 매력적인 숙소
바다산책,이용 시간-Checkin : ~ Checkout :
바다산책,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
바다산책,장애인 활동 보조 필요성-아주 어려움
골든비치,소개-공항과 가까운 해안도로에 위치한 휴양형 펜션
골든비치,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
골든비치,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
골든비치,장애인 활동 보조 필요성-아주 어려움
무릉도원마을,소개-제주의 자연과 문화를 직접 체험할 수 있는 제주도의 무릉도원
무릉도원마을,"상세 정보-토요일, 일요일"
무릉도원마을,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : ~"
무릉도원마을,편의시설-공용주차장
에퀴녹스 드 협재 펜션,소개-에퀴녹스 드 협재는 한림읍 협재리에 위치한 반려동물 동반 숙소다.
에퀴녹스 드 협재 펜션,"상세 정보-소형견 입장 가능 / 방문 전 사전 협의 / 배변판, 배변패드, 식기세트, 반려견 방석 구비되어 있음"
에퀴녹스 드 협재 펜션,숙박 업종-펜션/민박
에퀴녹스 드 협재 펜션,애완동물동반허용여부-동반가능
에퀴녹스 드 협재 펜션,금연여부-흡연구역제공
에퀴녹스 드 협재 펜션,부대시설-바베큐장
에퀴녹스 드 협재 펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
에퀴녹스 드 협재 펜션,"편의시설-공용주차장,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
펠리스타운,소개-성산 일출봉에서 3km 떨어진 서귀포 해변의 인근에 있는 아늑한 호스텔
펠리스타운,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
펠리스타운,"편의시설-공용주차장,무료 WIFI"
별똥별채집소,소개-하늘과 별과 바다가 가까운 독채민박
별똥별채집소,상세 정보-연중무휴
별똥별채집소,이용 시간-Checkin : ~ Checkout :
별똥별채집소,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설"
별똥별채집소,장애인 활동 보조 필요성-아주 어려움
김녕몽생이,소개-제주시 구좌에 위치한 제주돌집 독채펜션
김녕몽생이,이용 시간-Checkin : ~ Checkout :
김녕몽생이,"편의시설-공용주차장,현금결제,카드결제,무료 WIFI,흡연구역,경보 및 피난시설"
김녕몽생이,장애인 활동 보조 필요성-아주 어려움
도도펜션,소개-내. 외부가 조화를 잘 이루어 만들어진 도도펜션
도도펜션,상세 정보-입실: 15:00 ~ 퇴실: ~11:00
도도펜션,이용 시간-Checkin : ~ Checkout :
도도펜션,"편의시설-공용주차장,화장실"
도도펜션,장애인 활동 보조 필요성-아주 어려움
도솔촌,소개-한번 맛보면 멈출 수 없는 감귤 과즐
도솔촌,"이용 시간-평일 : 09:00 ~ 20:00 , 주말 : ~"
도솔촌,취급품목-농수산
도솔촌,취급품목 기타-과즐 등
팜밸리리조트,소개-서귀포시에 위치한 개인정원과 개인수영장을 갖춘 럭셔리 풀빌라 리조트
팜밸리리조트,이용 시간-Checkin : ~ Checkout :
팜밸리리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
팜밸리리조트,장애인 활동 보조 필요성-아주 어려움
아마빌레,소개-공항에서 차로 15분 거리의 애월해안도로에 위치한 펜션
아마빌레,이용 시간-Checkin : ~ Checkout :
아마빌레,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
아마빌레,장애인 활동 보조 필요성-아주 어려움
비자낭달집,소개-천년의 숲 비자림에서 힐링하다
비자낭달집,이용 시간-Checkin : ~ Checkout :
비자낭달집,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
비자낭달집,장애인 시설정보-장애인 시설정보 >
비자낭달집,장애인 활동 보조 필요성-쉬움
디앤디파트먼트 제주,소개-회색벽면의 d로고가 유명한 원도심 문화공간
디앤디파트먼트 제주,상세 정보-연중무휴
디앤디파트먼트 제주,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
올망,소개-제주 특산품을 활용한 간식거리부터 각종 기념품 그리고 나무 주방용품 및 자개 모빌과 같은 인테리어 소품까지 다양한 품목을 판매한다.
올망,"이용 시간-평일 : 11:00 ~ 19:00 , 주말 : 11:00 ~ 19:00"
지구별가게,소개-제로웨이스트 여행을 실천할 수 있는 친환경가게
지구별가게,"상세 정보-매주 토요일, 일요일 휴무"
지구별가게,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : ~"
그린블리스제주,소개-건강한 제주여행과 지구를 추구하는 공간
그린블리스제주,"상세 정보-매주 월,화 휴무"
그린블리스제주,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
우연한동,소개-제주 동쪽마을 구좌에 위치한 제주 독채펜션
우연한동,숙박 업종-펜션/민박
우연한동,룸개수-2
우연한동,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
세인트포골프장,"소개-전장 7,550야드,바다와 하늘, 숲이 하나로 어우러지는 친환경적인 골프장"
세인트포골프장,상세 정보-이용시간과 휴무일은 계절과 기상에따라 다르므로 예약시 문의해주시길 바랍니다.
세인트포골프장,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
술 다끄는 집,소개-전통 오메기술의 원형을 지키는 술도가
술 다끄는 집,취급품목-농수산
술 다끄는 집,취급품목 기타-오메기술 등
추자도등대,소개-추자면 영흥리에 있는 유인 등대로 제주도의 최북단에 위치
로즈비치,"소개-왼쪽은 올레18코스, 오른쪽은 올레19코스가 있는 로즈비치펜션입니다."
로즈비치,이용 시간-Checkin : ~ Checkout :
로즈비치,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
로즈비치,장애인 시설정보-장애인 시설정보 >
로즈비치,장애인 활동 보조 필요성-어려움
더칠린,소개-애월 바닷가에 근방에 위치한 더 칠린은 옛 가정집의 감성을 담은 감성민박이다.
더칠린,상세 정보-소형견 입장 가능 / 7kg 이하 반려동물만 입장 가능 / 최대 3마리까지 입장 가능 / 반려동물 입장 시 1마리 1박당 2만 원 / 잦은 마킹 시 매너밸트 착용 권고 / 반려동물 잔디시설
더칠린,숙박 업종-펜션/민박
더칠린,애완동물동반허용여부-동반가능
더칠린,부대시설-바베큐장
더칠린,이용 시간-Checkin : 16:00 ~ Checkout : 12:00
더칠린,"편의시설-화장실,무료 WIFI"
한마음한라봉,소개-제주영농조합법인에서 운영하는 제주특산물 판매처
한마음한라봉,상세 정보-주말 및 공휴일 휴무
한마음한라봉,"이용 시간-평일 : 09:00 ~ 18:00 , 주말 : 09:00 ~ 18:00"
한마음한라봉,기타 상세-착한가격 업소
딜다책방,소개-우리의 삶과 문화를 ‘딜다보다’
딜다책방,상세 정보-일요일
딜다책방,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
딜다책방,"편의시설-현금결제,카드결제,화장실"
딜다책방,장애인 활동 보조 필요성-아주 어려움
조천중학원 옛터,소개-1947년 3․1절 시위 및 총파업 이후 미군정과 서청의 탄압을 받았던 조천중학원
도도펫,"소개-도도펫은 제주 외도에 위치한 반려견샵으로 강아지 미용과 호쿠도 마이크로버블 탄산스파 (피부보습, 민감성 피부, 아토피), 호텔링이 가능한 곳이다."
도도펫,"상세 정보-미용 - 소형견, 중형견 이용 가능 (대형견 사전문의) / 호텔링 - 소형견, 중형견 이용 가능 (대형견 불가) / 소형견(~3kg미만, 3~5kg미만, 5~7kg미만, ~9kg 미만) / 중형견(~3kg미만, 3~5kg 미만, 5~7kg 미만, 7~9kg 미만, 9~11kg 미만)"
도도펫,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
도도펫,"편의시설-공용주차장,화장실,무료 WIFI"
송죽사터,소개-정온의 절개를 소나무와 대나무에 비유하여 넋을 기린 송죽사 터
제라펫,소개-제라펫은 제주 공항 근처에 위치한 반려견 미용실이다.
제라펫,"상세 정보-소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종내역 또는 1년 이내 정기 접종 내역 필수 확인 / 매주 수요일 정기휴일"
제라펫,"이용 시간-평일 : 13:00 ~ 19:00 , 주말 : 13:00 ~ 19:00"
제라펫,"편의시설-공용주차장,화장실,무료 WIFI"
발이오름,소개-바리때 형상을 하고 있는 발이오름
아름낭,소개-1980년부터 제주도에 전통가구 공방을 설립한 뒤로 35년간 오직 친환경 수제품만 제작해온 목공예 브랜드
